v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
-1.5033,-11.098,2.95,-1.3014,-11.099,2.95,5657,5658
2.2873,-9.9908,0.49932,2.2821,-9.9866,0.69284,2853,3105
-6.4549,-5.6852,2.6985,-6.4549,-5.4979,2.6963,5172,5174
1.6912,-7.2814,-7.3635e-06,1.4983,-7.2928,5.4079e-05,1032,2226
-0.91229,-11.695,-3.0445e-05,-0.82831,-11.707,0.038798,376,1643
-11.286,-9.7036,-2.9911e-05,-11.123,-9.7011,8.552e-06,623,1752
-2.103,-9.6971,-2.412e-05,-2.1055,-9.7001,4.4918e-05,657,1770
-6.2994,-8.3007,-5.9703e-06,-6.4482,-8.2615,0.10018,914,2049
-6.3011,-2.5059,-3.5091e-05,-6.2971,-2.6603,2.0953e-06,1456,2384
-5.9118,-1.5287,-3.0013e-05,-6.1361,-1.1021,-3.8866e-05,1569,1587
2.8996,-10.044,2.3575,2.8882,-9.9854,2.3665,4690,4728
3.2511,-9.9883,1.6991,3.2511,-9.9885,1.9019,4156,4346
-6.1361,-1.1021,-3.8866e-05,-6.1542,-0.90615,-3.6099e-05,1587,1590
-8.4948,-3.7027,2.95,-8.6995,-3.4997,2.95,6838,6864
-9.6954,-9.6988,-2.5706e-05,-9.8923,-9.7013,5.0068e-06,631,1758
-9.6954,-9.6988,-2.5706e-05,-9.6928,-9.6997,4.371e-06,631,1759
-9.4961,-9.6997,-2.5669e-05,-9.4751,-9.6946,3.7842e-06,632,1760
-3.5908,-10.109,-2.0775e-05,-3.4586,-9.9338,-2.0725e-05,540,585
-3.4586,-9.9338,-2.0725e-05,-3.303,-9.8935,-2.1089e-05,585,586
-8.2294,-8.1855,-2.3842e-07,-8.3323,-8.1808,1.0837e-07,930,2088
-2.3106,-9.9749,0.73891,-2.3175,-10.053,0.92947,3082,3299
2.9045,-7.0725,2.703,3.0748,-7.0725,2.7033,5158,5159
-2.5029,-9.8969,-2.3475e-05,-2.3265,-10.056,0.11564,590,1666
-5.9018,-3.663,5.9605e-08,-5.8982,-3.5254,2.8478e-07,2296,2313
-10.504,-7.9889,2.95,-10.351,-7.9964,2.95,6330,6331
-11.487,-8.0971,9.4175e-06,-11.286,-8.0992,8.7917e-06,2072,2073
-2.1051,-8.4999,4.6861e-05,-1.7064,-8.5002,4.5788e-05,2014,2016
-8.7657,-8.1663,-3.0949e-05,-8.7135,-8.1643,1.3328e-06,929,2086
-1.3032,-9.2979,-2.5427e-05,-1.5086,-9.1438,-2.4495e-05,769,811
-0.26886,-8.1006,9.0411e-05,-0.095837,-8.0993,0.00011081,2102,2103
1.0991,-9.6985,-3.1254e-05,1.0979,-9.6989,0.00011293,673,1786
-0.063661,-12.095,2.1005,-0.063603,-12.305,2.5004,4455,4837
-10.492,-9.7179,-2.5563e-05,-10.317,-9.6908,6.1616e-06,627,1756
-2.2989,-10.038,0.69316,-2.3106,-9.9749,0.73891,3028,3082
2.3029,-7.5,0.00010142,2.4942,-7.3013,0.00010828,2203,2231
-11.094,-8.1014,8.1658e-06,-10.912,-8.099,7.7097e-06,2074,2075
-2.504,-7.9036,-8.92e-06,-2.5012,-8.1,4.8542e-05,949,2091
-5.6985,-5.1078,-3.2468e-06,-5.6988,-4.906,-2.9647e-06,1212,1228
2.4616,-9.7138,2.9501,2.3136,-9.2937,2.9501,5907,6023
-0.099328,-7.5007,2.95,0.29634,-7.4993,2.95,6442,6444
-2.2226,-11.221,-2.7493e-05,-2.4147,-11.004,-2.6464e-05,418,443
-6.4549,-5.296,2.6936,-6.4548,-4.8998,2.7006,5176,5179
-8.9013,-8.8995,1.9819e-06,-8.906,-8.6995,1.9819e-06,1936,1973
-2.3385,-9.9872,0.49957,-2.2989,-10.038,0.69316,2852,3028
-2.904,-9.4963,-2.1294e-05,-2.8634,-9.3365,-2.0948e-05,710,761
3.6851,-9.9749,-3.9171e-05,3.4836,-9.9938,0.079266,621,1749
-4.8988,-3.7135,-2.3362e-05,-4.9022,-3.6496,1.1921e-07,1333,2301
-1.9052,-7.8998,-8.6847e-06,-1.9029,-7.8999,4.7293e-05,952,2128
-0.89865,-12.694,-3.2012e-05,-1.0885,-12.488,-3.1368e-05,262,284
1.101,-7.3011,2.95,1.2949,-7.3005,2.95,6493,6494
-10.492,-9.7179,-2.5563e-05,-10.543,-9.7081,6.8753e-06,627,1755
-6.6953,-8.5001,-4.5709e-06,-6.4755,-8.3306,-5.3644e-06,893,913
-5.5122,-13.695,-2.1135e-05,-5.2988,-13.505,-1.802e-05,168,184
-0.063585,-12.3,1.0978,-0.063585,-12.3,1.2991,3513,3700
-6.2995,-1.9051,-3.6292e-05,-6.3006,-1.8844,4.2642e-06,1527,2461
3.4282,-10.206,1.1026,3.4282,-10.206,1.2956,3535,3722
1.8921,-7.2583,-7.3711e-06,1.6946,-7.2849,5.5605e-05,1033,2227
0.89772,-9.6977,-3.0877e-05,1.0979,-9.6989,0.00011293,672,1786
2.32,-8.8984,2.9501,2.3194,-8.2976,2.9501,6127,6284
-3.5743,-10.899,2.8832,-3.5741,-10.699,2.8828,5675,5691
0.69727,-7.4816,2.95,0.89746,-7.4781,2.9501,6446,6447
-3.7013,-6.1026,2.95,-3.7017,-5.9004,2.95,6624,6640
-3.7017,-5.9004,2.95,-3.7016,-5.7034,2.95,6640,6656
-3.7016,-5.7034,2.95,-3.7016,-5.5095,2.95,6656,6672
-8.2979,-2.7012,-3.9112e-05,-8.3008,-2.5023,-3.9131e-05,1433,1454
-5.3001,-1.7083,2.95,-4.8976,-1.7029,2.95,7129,7131
-6.4485,-5.4984,0.69918,-6.4495,-5.2993,0.69173,3177,3180
1.2992,-9.6988,-3.1707e-05,1.484,-9.6998,0.00010994,674,1788
-5.8958,-7.3042,-4.8453e-06,-5.6961,-7.1037,-4.7605e-06,1006,1041
3.4836,-9.9938,0.079266,3.4282,-10.206,0.29704,1749,2575
1.4844,-9.5004,0.00010824,1.6904,-9.4991,0.0001087,1832,1833
-1.3151,-8.3001,4.5116e-05,-1.1068,-8.3,4.456e-05,2056,2057
-5.4983,-6.3053,-4.9142e-06,-5.0978,-6.3031,-4.8672e-06,1117,1119
-1.3026,-7.7022,-8.4996e-06,-1.3141,-7.7004,4.6087e-05,969,2158
-7.2916,-8.5001,-2.8909e-06,-7.0941,-8.4998,-3.4397e-06,890,891
-11.084,-9.7195,-2.8307e-05,-11.123,-9.7011,8.552e-06,624,1752
-0.90171,-7.3026,-8.4364e-06,-0.71396,-7.3002,4.5157e-05,1019,2215
-0.063512,-12.498,1.3008,-0.063585,-12.299,1.4996,3697,3886
-3.7016,-5.5095,2.95,-3.7018,-5.3049,2.95,6672,6688
-0.063585,-12.299,1.4996,-0.063585,-12.3,1.6997,3886,4073
-3.7026,-5.0956,2.95,-3.7001,-4.8764,2.95,6707,6726
-0.50087,-12.956,1.0996,-0.70211,-12.947,1.5005,3502,3874
-2.8978,-10.291,-2.3288e-05,-3.0914,-10.085,-2.2194e-05,527,542
-6.4548,-4.6996,2.6995,-6.4548,-4.3008,2.7001,5180,5182
-6.4495,-5.2993,0.69173,-6.4492,-5.0999,0.69199,3180,3183
-6.4491,-3.6996,0.69198,-6.4491,-3.5028,0.69236,3193,3194
-5.6961,-7.1037,-4.7605e-06,-5.3399,-6.853,-4.895e-06,1041,1082
-8.2965,-8.6992,2.95,-8.1467,-8.3,2.95,6143,6248
-5.2974,-10.302,-1.735e-05,-5.4961,-10.096,-1.1654e-05,522,536
-9.5068,-8.2968,2.95,-9.1018,-8.2991,2.95,6241,6243
-6.4179,-0.30582,-6.0013e-05,-6.4463,-0.31348,0.10009,1597,2513
2.1217,-8.2841,0.00011803,2.3045,-8.1027,0.00010303,2070,2115
3.4591,-10.004,2.7021,3.643,-9.9748,2.95,5087,5845
-11.881,-9.9326,-2.0591e-05,-11.883,-9.9555,0.10275,553,1693
-2.3384,-9.9872,0.30034,-2.2947,-10.036,0.50006,2631,2800
-2.3265,-10.056,0.11564,-2.3384,-9.9872,0.30034,1666,2631
-5.9285,-1.7113,-3.265e-05,-5.9118,-1.5287,-3.0013e-05,1552,1569
1.2838,-7.4867,2.9501,1.7065,-7.4989,2.9501,6449,6451
-3.7001,-4.8764,2.95,-3.6939,-4.5031,2.95,6726,6767
-3.6939,-4.5031,2.95,-3.4987,-4.3,2.95,6767,6790
-2.7001,-7.5,5.0035e-05,-2.4953,-7.3062,4.9816e-05,2178,2206
3.2511,-10.07,0.90256,3.2883,-9.9721,0.87653,3323,3377
-5.4978,-10.895,-1.8483e-05,-5.4989,-10.695,-1.8543e-05,457,479
-6.3001,-3.1028,-3.3529e-05,-6.2997,-2.9036,-3.4073e-05,1390,1413
-5.8986,-5.5075,-3.7636e-06,-5.8991,-5.3077,-3.4941e-06,1179,1195
-5.8991,-5.9062,-4.3791e-06,-5.8986,-5.5075,-3.7636e-06,1147,1179
-8.6995,-3.4997,2.95,-8.893,-3.2956,2.95,6864,6891
-5.3399,-6.853,-4.895e-06,-5.1112,-6.6923,-5.9774e-06,1082,1092
-10.304,-8.0992,2.95,-10.351,-7.9964,2.95,6290,6331
-3.5728,-6.5054,2.8832,-3.5728,-6.3047,2.8834,6593,6609
-11.298,-9.7085,2.95,-11.293,-9.5077,2.95,5846,5909
-3.6222,-10.294,0.86303,-3.5729,-10.295,0.96298,3293,3294
-5.4991,-4.701,-2.7782e-06,-5.3232,-4.6998,-2.5665e-06,1245,1246
-11.883,-9.9555,0.10275,-11.883,-9.9555,0.3032,1693,2605
-1.7031,-9.6976,-2.5272e-05,-1.5128,-9.7004,4.3364e-05,659,1773
-4.8987,-3.5136,3.8201e-07,-4.7007,-3.5093,3.9736e-07,2318,2319
-0.063585,-12.3,1.2991,-0.063661,-12.095,1.6998,3700,4076
-0.10088,-9.6998,-3.0013e-05,-0.26452,-9.7012,8.9753e-05,667,1779
-11.291,-8.9023,2.95,-11.296,-8.7012,2.95,6076,6128
-7.189,-4.8987,2.95,-7.1875,-4.696,2.95,6711,6731
-0.30092,-9.4982,-2.8894e-05,-0.26512,-9.5017,8.9991e-05,723,1823
-7.898,-8.2985,-1.1245e-06,-7.9781,-8.1969,-8.9407e-07,912,932
0.31104,-9.7109,-2.9743e-05,0.49819,-9.6981,-3.0034e-05,669,670
-3.4987,-4.3,2.95,-3.3654,-4.0885,2.95,6790,6814
-6.4548,-3.8997,2.6997,-6.4547,-3.5042,2.7006,5184,5186
-6.4492,-4.8994,0.69229,-6.4493,-4.6996,0.69119,3186,3188
-3.577,-4.8858,-6.8671e-06,-3.5711,-5.1122,0.50825,1239,2921
-5.8991,-5.3077,-3.4941e-06,-5.4991,-4.701,-2.7782e-06,1195,1245
-5.2979,-6.5043,-5.1991e-06,-5.0988,-6.5016,-5.1538e-06,1102,1103
-11.293,-9.5077,2.95,-11.285,-9.1004,2.95,5909,6024
-11.694,-9.9556,2.7011,-11.298,-9.7085,2.95,5089,5846
-1.5017,-11.899,-2.9399e-05,-1.6821,-11.713,-2.897e-05,352,372
-11.883,-9.9555,0.3032,-11.883,-9.9555,0.69737,2605,3054
-1.5025,-9.6978,-2.588e-05,-1.5128,-9.7004,4.3364e-05,660,1773
-1.5025,-9.6978,-2.588e-05,-1.3021,-9.6977,-2.6481e-05,660,661
-1.1031,-9.6977,-2.7025e-05,-1.0923,-9.7004,4.2246e-05,662,1775
-0.70215,-9.697,-2.8213e-05,-0.50563,-9.6987,4.0702e-05,664,1778
-0.50336,-9.6976,-2.8781e-05,-0.30152,-9.6983,-2.9403e-05,665,666
0.11059,-9.9072,-2.9707e-05,-0.097592,-9.6995,0.0001096,603,1780
-0.10088,-9.6998,-3.0013e-05,-0.097592,-9.6995,0.0001096,667,1780
-11.286,-8.0992,8.7917e-06,-11.094,-8.1014,8.1658e-06,2073,2074
2.3136,-9.2937,2.9501,2.3202,-9.1002,2.9501,6023,6075
2.3202,-9.1002,2.9501,2.32,-8.8984,2.9501,6075,6127
2.3194,-8.2976,2.9501,2.319,-7.8986,2.9501,6284,6369
2.319,-7.8986,2.9501,2.3171,-7.6991,2.9501,6369,6409
2.3186,-7.4997,2.9501,2.3068,-7.2778,2.9501,6454,6499
1.9141,-7.5006,2.9501,2.3068,-7.2778,2.9501,6452,6499
-3.3654,-4.0885,2.95,-3.3193,-3.6998,2.95,6814,6862
-8.2321,-8.8994,-1.1921e-07,-8.103,-8.703,-5.1512e-07,830,861
-4.8988,-3.7135,-2.3362e-05,-4.6989,-3.7182,-2.3931e-05,1333,1334
-11.875,-9.9555,2.7008,-11.694,-9.9556,2.7011,5088,5089
-2.3032,-9.6968,-2.3545e-05,-2.1055,-9.7001,4.4918e-05,656,1770
2.2482,-10.003,0.95709,2.2873,-9.9908,1.0997,3322,3592
2.2873,-9.9908,1.0997,2.2873,-9.9909,1.3008,3592,3779
2.2873,-9.9909,1.3008,2.2874,-9.9908,1.499,3779,3965
2.2874,-9.9908,1.499,2.2873,-9.9908,1.7001,3965,4155
2.2873,-9.9908,1.7001,2.2873,-9.9909,1.9012,4155,4345
2.2873,-9.9909,1.9012,2.2873,-9.9907,2.1008,4345,4530
2.2873,-9.9907,2.1008,2.4918,-9.9846,2.3657,4530,4726
2.5245,-10.012,2.3653,2.4918,-9.9846,2.3657,4688,4726
2.5245,-10.012,2.3653,2.6859,-9.9857,2.3661,4688,4727
-2.5012,-8.1,4.8542e-05,-2.5011,-7.9,4.8865e-05,2091,2125
2.8888,-9.915,2.95,2.7169,-9.7928,2.95,5841,5908
-3.1998,-3.62,2.95,-3.1819,-3.4844,2.95,6863,6890
-3.3193,-3.6998,2.95,-3.1998,-3.62,2.95,6862,6863
-5.4991,-11.494,-1.8212e-05,-5.4988,-11.297,-1.8246e-05,383,407
-2.1031,-10.698,-2.6616e-05,-1.9022,-10.698,-2.7225e-05,492,493
-6.4547,-3.3031,2.6991,-6.4547,-2.9021,2.6999,5187,5189
-1.702,-11.697,2.95,-1.896,-11.492,2.95,5587,5610
-5.5104,-3.7108,-2.0205e-05,-5.703,-3.4992,-3.1365e-05,1330,1349
-5.3232,-4.6998,-2.5665e-06,-4.8995,-4.689,-2.1596e-06,1246,1248
-2.8978,-10.291,-2.3288e-05,-2.5029,-9.8969,-2.3475e-05,527,590
-3.5727,-10.297,1.5009,-3.5727,-10.296,1.6999,3907,4094
-3.1038,-9.6962,-2.1194e-05,-2.5033,-9.6968,-2.2939e-05,652,655
0.69775,-9.6985,-3.0474e-05,0.6959,-9.7,0.00011629,671,1784
2.7112,-10.028,2.3573,2.6859,-9.9857,2.3661,4689,4727
2.7112,-10.028,2.3573,2.8882,-9.9854,2.3665,4689,4728
-7.0941,-8.4998,-3.4397e-06,-6.6953,-8.5001,-4.5709e-06,891,893
-3.5913,-10.293,-2.1386e-05,-3.5802,-10.294,0.10246,526,1661
0.097097,-7.5007,-8.0074e-06,0.1008,-7.4999,0.00011159,996,2192
-3.1622,-3.2929,2.95,-3.1147,-2.9029,2.95,6918,6973
-6.4547,-2.5007,2.3008,-6.4547,-2.9021,2.6999,4789,5189
-6.2982,-3.3028,-3.3724e-05,-6.3003,-3.1107,1.1325e-06,1368,2347
-5.8994,-3.5031,-3.2701e-05,-6.1007,-3.5297,2.5785e-07,1348,2312
-4.8995,-4.689,-2.1596e-06,-4.5049,-4.6872,-2.0862e-06,1248,1250
-6.2988,-2.3038,-3.5693e-05,-6.3039,-2.4582,2.5332e-06,1478,2403
-3.1038,-9.896,-2.1707e-05,-3.1038,-9.6962,-2.1194e-05,587,652
1.0991,-9.6985,-3.1254e-05,1.292,-9.7022,0.0001095,673,1787
1.2992,-9.6988,-3.1707e-05,1.292,-9.7022,0.0001095,674,1787
1.4981,-9.6983,-3.2044e-05,1.484,-9.6998,0.00010994,675,1788
2.2821,-9.9866,0.69284,2.2614,-9.9692,0.90511,3105,3376
2.8996,-10.044,2.3575,3.0902,-9.9861,2.3656,4690,4729
-3.1147,-2.9029,2.95,-2.9747,-2.6759,2.95,6973,7001
-8.7657,-8.1663,-3.0949e-05,-8.8935,-8.1567,1.9155e-06,929,2085
1.2831,-8.2677,0.0043378,1.6938,-8.1039,0.00010432,2069,2112
-6.1542,-0.90615,-3.6099e-05,-6.1767,-0.70989,-3.9641e-05,1590,1593
-2.504,-7.9036,-8.92e-06,-2.3024,-7.9,4.8346e-05,949,2126
-6.4547,-2.5006,2.1004,-6.4547,-2.5007,2.3008,4586,4789
-6.4491,-3.5028,0.69236,-6.4497,-3.3031,0.69024,3194,3195
-6.2988,-2.7032,-3.4325e-05,-6.2988,-2.8941,1.565e-06,1435,2365
-6.3001,-3.1028,-3.3529e-05,-6.3003,-3.1107,1.1325e-06,1390,2347
-6.0999,-3.504,-3.2426e-05,-6.2995,-3.3118,7.2067e-07,1347,2329
-4.0995,-3.9026,-2.2381e-05,-3.6956,-3.8981,-2.1741e-05,1318,1320
-5.2878,-3.6829,3.8317e-08,-5.0991,-3.5162,3.8354e-07,2299,2317
1.4981,-9.6983,-3.2044e-05,1.6912,-9.6985,0.00010902,675,1789
2.518,-10.014,0.00011555,2.2874,-9.9907,0.29958,1690,2632
3.4282,-10.206,2.1011,3.4498,-10.06,2.3001,4473,4693
-2.9564,-2.4889,2.95,-3.0997,-2.3078,2.95,7028,7053
-5.7027,-1.686,2.95,-5.3001,-1.7083,2.95,7127,7129
-6.4547,-2.5015,1.7007,-6.4547,-2.5006,2.1004,4213,4586
-0.50003,-11.688,0.45163,-0.53645,-11.565,0.42225,2779,2783
-4.1028,-1.7173,2.95,-3.6973,-1.7115,2.95,7135,7137
-4.7026,-1.7022,2.95,-4.1028,-1.7173,2.95,7132,7135
-6.449,-3.0975,0.69139,-6.4488,-2.9019,0.69267,3196,3197
-11.092,-7.9663,-3.1376e-05,-11.324,-7.9479,0.082629,941,2117
-6.4547,-2.5014,1.4998,-6.4547,-2.5015,1.7007,4023,4213
-6.3004,-2.1027,-3.5331e-05,-6.302,-2.1266,3.2385e-06,1501,2441
-3.5739,-13.03,0.50131,-3.5741,-13.033,0.67484,2749,2970
-6.3011,-2.5059,-3.5091e-05,-6.3039,-2.4582,2.5332e-06,1456,2403
-3.0992,-2.0336,2.8925,-2.9094,-2.0303,2.89,7081,7082
-3.6231,-13.048,0.78965,-3.6226,-13.056,0.8709,2969,3239
-3.5711,-5.3023,2.6918,-3.5728,-5.106,2.8807,5177,6708
-6.303,-2.2974,2.8412e-06,-6.302,-2.1266,3.2385e-06,2422,2441
-4.3023,-3.5075,-3.0209e-05,-4.2998,-3.6743,8.9407e-08,1356,2304
-6.3042,-0.69805,2.95,-6.1884,-0.52277,2.95,7158,7162
-6.4546,-0.52505,2.5032,-6.4546,-0.52413,2.7013,4997,5208
-6.4546,-0.52408,2.3005,-6.4546,-0.52505,2.5032,4806,4997
-6.4546,-0.52402,2.0977,-6.4546,-0.52408,2.3005,4603,4806
-6.2988,-2.3038,-3.5693e-05,-6.303,-2.2974,2.8412e-06,1478,2422
-4.1003,-3.5038,-3.0212e-05,-4.1019,-3.5029,4.7955e-07,1357,2322
2.9066,-10.051,-3.5133e-05,2.8961,-9.9125,-3.4747e-05,549,617
-1.5017,-11.899,-2.9399e-05,-1.0997,-11.699,-3.0015e-05,352,375
3.4282,-10.206,1.2956,3.4282,-10.206,1.4936,3722,3908
-6.1884,-0.52277,2.95,-6.3037,-0.31091,2.95,7162,7164
-6.4546,-0.52511,1.3008,-6.4546,-0.522,1.4988,3854,4040
-6.3014,-1.7083,-3.6365e-05,-6.3006,-1.8844,4.2642e-06,1550,2461
-6.3004,-2.1027,-3.5331e-05,-6.2995,-1.9051,-3.6292e-05,1501,1527
-6.3014,-1.7083,-3.6365e-05,-6.2995,-1.6907,5.1379e-06,1550,2477
3.2511,-10.07,0.90256,3.2511,-9.9883,1.099,3323,3593
-3.5769,-4.994,0.91486,-3.5711,-5.1138,1.1,3457,3649
-1.1082,-8.5004,4.425e-05,-0.71615,-8.3011,4.3519e-05,2019,2059
3.2686,-9.9818,0.72835,3.2883,-9.9721,0.87653,3106,3377
3.2511,-9.9883,0.49898,3.2686,-9.9818,0.72835,2854,3106
3.4282,-10.206,0.70449,3.4282,-10.205,0.92209,3023,3295
-2.9038,-9.6962,-2.181e-05,-2.904,-9.4963,-2.1294e-05,653,710
3.2511,-9.9884,0.30046,3.2511,-9.9883,0.49898,2633,2854
3.4282,-10.207,0.48213,3.4282,-10.206,0.70449,2796,3023
3.4282,-10.206,0.29704,3.4282,-10.207,0.48213,2575,2796
-6.4179,-0.30582,-6.0013e-05,-6.3175,-0.28955,5.502e-08,1597,2514
-6.3019,-0.50473,-4.2015e-05,-6.3116,-0.31316,-5.4358e-05,1595,1598
-6.1767,-0.70989,-3.9641e-05,-6.1902,-0.54297,-1.4648e-05,1593,1596
3.2511,-10.07,0.10092,3.2511,-9.9884,0.30046,1691,2633
-0.82831,-11.707,0.038798,-0.72043,-11.885,0.44127,1643,2772
3.1009,-10.076,-3.4988e-05,3.2511,-10.07,0.10092,550,1691
-5.7001,-13.497,-2.0879e-05,-5.7044,-13.301,-2.1027e-05,182,197
-5.3014,-13.307,-1.8109e-05,-5.6985,-12.897,-1.7484e-05,199,229
-5.7044,-13.301,-2.1027e-05,-5.7026,-13.097,-1.6959e-05,197,213
-5.7026,-13.097,-1.6959e-05,-5.8974,-12.711,-1.9151e-05,213,249
-3.7003,-13.499,-1.6343e-05,-3.5664,-13.306,-1.8689e-05,192,208
-5.8994,-4.1045,-1.653e-05,-5.5082,-3.9078,-1.829e-05,1290,1311
-3.7003,-13.499,-1.6343e-05,-3.9006,-13.293,-1.6869e-05,192,206
-3.5664,-13.306,-1.8689e-05,-3.574,-13.031,0.30417,208,2533
-4.1005,-13.1,-1.7307e-05,-4.1002,-12.9,-1.8044e-05,221,237
-3.9006,-13.293,-1.6869e-05,-4.1005,-13.1,-1.7307e-05,206,221
-4.1002,-12.9,-1.8044e-05,-4.1064,-12.497,-2.7483e-05,237,279
-0.50167,-12.956,0.70026,-0.50087,-12.956,1.0996,2974,3502
-0.5263,-11.644,0.11584,-0.50494,-11.892,0.45439,1645,2773
2.2913,-9.2994,9.8091e-05,2.2977,-9.1193,9.0255e-05,1879,1922
-4.1064,-12.497,-2.7483e-05,-4.5007,-12.098,-2.6968e-05,279,323
-3.6231,-13.048,0.78965,-3.5741,-13.033,0.67484,2969,2970
-1.5024,-7.3021,-8.6003e-06,-1.3149,-7.2999,4.6719e-05,1016,2212
-2.3064,-10.301,-2.5035e-05,-2.3667,-10.11,-2.4369e-05,530,546
-0.50494,-11.892,0.45439,-0.23333,-11.762,0.81823,2773,3272
-4.6999,-11.69,-2.6188e-05,-4.5,-11.295,-2.4994e-05,365,412
-4.7019,-12.1,-2.7216e-05,-4.6999,-11.69,-2.6188e-05,322,365
-3.5739,-13.031,1.1006,-3.5739,-13.03,1.3004,3499,3686
1.044,-8.5904,0.59612,1.044,-8.5904,0.70017,2858,3112
-4.5,-11.295,-2.4994e-05,-4.5002,-11.098,-2.4503e-05,412,437
-3.5739,-13.03,1.3004,-3.5736,-12.895,1.4999,3686,3873
-3.5736,-12.895,1.4999,-3.5736,-12.895,1.7007,3873,4059
-3.5736,-12.895,1.7007,-3.5736,-12.896,1.9003,4059,4249
-4.2999,-10.495,-2.2794e-05,-4.0997,-10.294,-2.2057e-05,506,523
-4.5002,-10.896,-2.4009e-05,-4.7002,-10.494,-2.3275e-05,462,504
-3.5736,-12.896,1.9003,-3.5736,-12.895,2.0993,4249,4439
-3.5762,-12.302,2.8833,-3.5757,-12.102,2.8835,5514,5538
-4.7002,-10.494,-2.3275e-05,-4.2999,-10.495,-2.2794e-05,504,506
-8.3008,-2.5023,-3.9131e-05,-8.2937,-2.3007,-3.7821e-05,1454,1476
-0.70211,-12.947,1.5005,-0.81853,-12.914,1.701,3874,4060
-3.5913,-10.293,-2.1386e-05,-3.9005,-10.197,-2.1576e-05,526,538
-3.576,-12.498,2.8797,-3.5762,-12.302,2.8833,5491,5514
-3.6208,-10.294,0.78866,-3.6222,-10.294,0.86303,3021,3293
-3.5802,-10.294,0.10246,-3.5728,-10.295,0.49988,1661,2795
-3.5757,-12.102,2.8835,-3.5742,-11.696,2.8818,5538,5586
-3.5727,-10.499,2.2995,-3.5727,-10.498,2.4994,4653,4856
-3.5727,-10.296,1.6999,-3.5725,-10.301,1.8914,4094,4284
-3.5729,-10.295,1.0999,-3.5727,-10.297,1.5009,3534,3907
-0.70086,-12.497,-3.211e-05,-0.50116,-12.498,-3.2535e-05,286,287
-0.8429,-12.849,-3.2323e-05,-0.70082,-12.956,0.099957,241,1620
-0.30737,-9.3482,-2.8536e-05,-0.26512,-9.5017,8.9991e-05,774,1823
-6.2948,-8.8989,-5.8634e-06,-6.4969,-8.4999,-5.2561e-06,840,894
-0.5024,-12.956,0.30055,-0.50167,-12.956,0.70026,2536,2974
-0.81853,-12.914,1.701,-0.81726,-12.915,1.9024,4060,4250
-0.13267,-12.707,-3.383e-05,-0.063439,-12.704,0.10433,266,1626
-3.5709,-1.711,1.8974,-3.5709,-1.7091,2.1,4414,4597
-0.063512,-12.499,0.89946,-0.063512,-12.498,1.3008,3254,3697
-0.063585,-12.3,1.6997,-0.063586,-12.299,1.8998,4073,4263
-0.30276,-7.5019,-8.1206e-06,-0.27041,-7.4992,9.1119e-05,994,2190
-0.49792,-12.956,2.4991,-0.49773,-12.956,2.6989,4826,5018
-0.7015,-12.939,2.1007,-0.49792,-12.956,2.4991,4440,4826
-0.49773,-12.956,2.6989,-0.89328,-12.695,2.95,5018,5471
-0.89328,-12.695,2.95,-1.0878,-12.488,2.95,5471,5493
-0.063593,-12.303,2.2834,-0.089333,-11.912,2.902,4634,5570
-5.1001,-3.7042,-2.4344e-05,-5.3016,-3.5174,4.1458e-07,1332,2316
-1.2192,-12.424,2.95,-1.0878,-12.488,2.95,5492,5493
0.89192,-8.8828,0.49588,0.89547,-8.9137,0.69993,2855,3109
-3.62,-4.9828,0.78912,-3.6199,-4.9827,0.86734,3187,3456
-1.4188,-12.202,2.95,-1.4675,-12.075,2.95,5515,5539
-1.2192,-12.424,2.95,-1.4188,-12.202,2.95,5492,5515
-0.50206,-11.699,2.95,-0.70456,-11.499,2.95,5593,5616
-0.91205,-11.31,2.95,-1.1216,-11.126,2.95,5638,5659
-1.3014,-11.099,2.95,-1.1216,-11.126,2.95,5658,5659
-1.896,-11.492,2.95,-1.9022,-11.298,2.95,5610,5633
-1.9022,-11.298,2.95,-1.8963,-11.104,2.95,5633,5655
-1.224,-12.42,-3.0902e-05,-0.89951,-12.501,-3.1841e-05,283,285
-1.4109,-12.211,-3.0816e-05,-1.4713,-12.073,-2.9747e-05,306,329
-1.224,-12.42,-3.0902e-05,-1.4109,-12.211,-3.0816e-05,283,306
-0.55835,-12.055,0.067525,-0.59484,-11.999,0.067522,1635,1640
-0.89951,-12.501,-3.1841e-05,-0.31209,-12.504,-3.3053e-05,285,288
-0.38998,-12.191,-3.0994e-05,-0.55835,-12.055,0.067525,335,1635
-0.31209,-12.504,-3.3053e-05,-0.15113,-12.505,-3.6138e-05,288,289
-0.15113,-12.505,-3.6138e-05,-0.06351,-12.543,0.092026,289,1629
-0.063498,-12.499,0.31311,-0.063513,-12.498,0.69968,2544,2984
-0.063513,-12.498,0.69968,-0.063585,-12.3,1.0978,2984,3513
-0.38998,-12.191,-3.0994e-05,-0.73801,-11.852,0.25128,335,2553
-1.6821,-11.713,-2.897e-05,-1.8952,-11.492,-2.915e-05,372,394
-1.8952,-11.492,-2.915e-05,-2.0895,-11.289,-2.8085e-05,394,419
-0.71433,-11.489,-3.0486e-05,-0.97645,-11.185,-2.9584e-05,400,451
-0.56899,-11.494,-3.0903e-05,-0.53834,-11.541,0.049032,401,1649
