v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
-7.4226,-8.772,-2.4373e-06,-7.1159,-8.7755,-3.3584e-06,1526,1528
-3.5756,-1.4776,0.96075,-3.5708,-1.4843,1.1204,6624,6896
-6.4339,-9.5244,2.367,-6.4339,-9.3746,2.3675,8927,8929
1.5538,-7.3634,-7.4208e-06,1.8707,-7.4249,0.00011287,1799,3940
3.2511,-10.015,1.7252,3.2511,-10.015,1.8758,7846,8111
3.0729,-7.0725,0.37514,3.0782,-7.0725,0.67277,5098,5693
-1.4935,-10.791,-2.861e-05,-1.7549,-10.618,-2.7481e-05,859,887
-8.4284,-3.9364,-5.4866e-05,-8.5775,-3.7795,-5.6148e-05,2294,2320
-0.92098,-12.781,-3.21e-05,-0.77712,-12.956,0.22597,445,4509
-3.5635,-13.276,2.95,-3.5797,-13.112,2.9366,10346,10367
-5.5415,-8.9917,2.95,-5.6318,-8.776,2.95,11530,11600
-4.7264,-10.422,-2.3126e-05,-5.0277,-10.287,-2.2553e-05,899,925
2.3488,-8.927,2.9501,2.3485,-8.7796,2.9501,11570,11639
-3.3734,-14.337,2.95,-3.415,-14.028,2.95,10198,10241
-5.9239,-5.1706,-3.302e-06,-5.9238,-5.022,-3.0801e-06,2131,2151
0.82338,-9.8229,-3.0889e-05,0.82738,-9.8255,0.00011009,1130,3094
-5.9238,-5.022,-3.0801e-06,-5.9239,-4.8763,-2.9005e-06,2151,2171
3.4282,-10.206,0.97699,3.4282,-10.206,1.1211,6347,6715
-6.2601,-7.862,-5.7916e-06,-6.1145,-7.6879,-5.0202e-06,1693,1710
-2.7461,-9.0751,4.7609e-05,-2.7459,-8.9251,4.7851e-05,3365,3424
-6.2231,-2.0307,-3.5859e-05,-6.2236,-2.0673,3.3379e-06,2692,4364
2.5567,-8.1745,0.00012961,2.5558,-8.0226,0.0001294,3730,3785
-3.5746,-13.063,2.178,-3.5745,-13.063,2.3262,8512,8775
-3.2893,-9.9838,0.52488,-3.2894,-9.9838,0.67451,5301,5593
-8.0942,-8.7734,2.95,-8.0976,-8.6253,2.95,11593,11664
-6.5118,-9.8228,0.37504,-6.4371,-9.8227,0.52464,5030,5338
0.67526,-9.8251,-3.0648e-05,0.82338,-9.8229,-3.0889e-05,1129,1130
-5.7676,-10.578,-1.8942e-05,-5.7727,-9.9735,-1.1668e-05,864,1005
-3.5797,-13.112,2.9366,-3.6564,-12.826,2.95,10367,10414
-3.6564,-12.826,2.95,-3.6659,-12.684,2.95,10414,10442
-3.6659,-12.684,2.95,-3.6708,-12.527,2.95,10442,10471
-9.9753,-9.8251,-2.5843e-05,-9.9739,-9.8239,5.275e-06,1070,3056
-11.575,-8.0245,-3.1233e-05,-11.578,-7.9296,-3.1233e-05,1661,1687
-3.2889,-9.9838,1.4255,-3.2888,-9.9838,1.5751,7285,7550
1.3639,-8.8552,0.86635,1.3245,-8.5837,0.96153,5997,6439
-3.5708,-1.4843,2.0245,-3.5708,-1.4843,2.1752,8481,8744
-2.5649,-10.819,-2.5553e-05,-2.7033,-10.66,-2.4736e-05,820,850
-4.5692,-14.632,-1.2544e-05,-4.4247,-14.632,-1.206e-05,177,178
-3.1414,-15.253,2.95,-3.2234,-15.09,2.95,10062,10085
-3.6708,-12.527,2.95,-3.6736,-12.376,2.95,10471,10500
-3.6736,-12.376,2.95,-3.6756,-12.223,2.95,10500,10529
-3.6756,-12.223,2.95,-3.6758,-12.089,2.95,10529,10560
-2.0273,-7.8775,-8.7373e-06,-2.1796,-8.025,4.7828e-05,1699,3753
-5.9239,-12.673,-1.9803e-05,-5.9239,-12.378,-2.0481e-05,455,512
-3.5727,-10.272,1.575,-3.5727,-10.272,1.725,7504,7767
-6.4364,-9.8237,1.8751,-6.4362,-9.8245,2.0205,8115,8382
-6.4364,-9.8236,1.425,-6.4364,-9.8237,1.5752,7322,7587
-6.4366,-9.8238,1.132,-6.4364,-9.8239,1.2812,6797,7060
-6.4343,-9.8271,0.96878,-6.4366,-9.8238,1.132,6433,6797
-5.8389,-9.5883,-1.1761e-05,-5.9893,-9.439,-1.1761e-05,1266,1337
-3.6758,-12.089,2.95,-3.6752,-11.772,2.95,10560,10625
-3.6752,-11.772,2.95,-3.6762,-11.624,2.95,10625,10659
-0.063504,-12.527,1.7241,-0.063504,-12.525,1.8748,7734,7999
2.2698,-9.9596,0.82681,2.2813,-9.9913,0.98131,5987,6428
0.96838,-7.5758,0.00011829,0.82632,-7.4205,4.7409e-05,3895,3933
-1.1292,-9.227,-2.575e-05,-1.1228,-9.2257,4.311e-05,1413,3317
-6.2231,-2.0307,-3.5859e-05,-6.2246,-1.887,4.0706e-06,2692,4390
-6.437,-9.8227,0.67463,-6.4264,-9.8397,0.82933,5630,5992
-6.5227,-9.2236,-8.7556e-06,-6.2422,-9.2324,-8.7774e-06,1397,1399
-0.97504,-12.374,-3.1532e-05,-0.97618,-11.774,-3.0428e-05,531,645
-3.2135,-15.513,2.95,-3.1272,-15.378,2.95,10014,10038
-3.6762,-11.624,2.95,-3.6758,-11.323,2.95,10659,10725
-3.6764,-11.17,2.95,-3.6754,-11.02,2.95,10756,10786
-3.6763,-10.723,2.95,-3.6762,-10.574,2.95,10836,10857
-0.10828,-12.677,-3.4006e-05,-0.063448,-12.683,0.079791,479,2895
-7.2731,-9.3737,-7.8979e-06,-7.1224,-9.3743,-7.9476e-06,1328,1329
-6.4872,-6.0748,0.97142,-6.493,-5.9266,0.97377,6530,6534
-3.47,-7.1016,-9.429e-06,-3.5902,-6.9512,-9.5183e-06,1853,1907
-1.6749,-11.877,-2.8911e-05,-1.8074,-11.729,-2.9981e-05,612,639
1.4257,-9.0731,0.00011704,1.5827,-9.0743,0.00010363,3393,3394
-8.4757,-1.7269,-2.2749e-05,-8.3255,-1.7265,-2.3279e-05,2749,2750
-7.1224,-9.3743,-7.9476e-06,-6.8231,-9.224,-8.5085e-06,1329,1395
2.1771,-7.26,2.9501,2.4798,-7.2669,2.9501,12255,12257
-3.6754,-11.02,2.95,-3.6763,-10.723,2.95,10786,10836
-3.6762,-10.574,2.95,-3.5746,-10.273,2.9072,10857,10900
-9.2249,-1.7347,-2.0081e-05,-9.0795,-1.7391,-2.059e-05,2744,2745
-3.6732,-2.033,3.6359e-06,-3.6755,-1.912,3.8743e-06,4381,4407
-2.9264,-2.1796,-2.5231e-05,-2.9432,-2.3156,1.9733e-06,2681,4334
-4.5719,-9.5871,2.95,-4.4226,-9.5847,2.95,11228,11229
-6.4339,-9.3746,2.3675,-6.4339,-9.2229,2.3675,8929,8931
-6.8563,-9.9567,0.37496,-6.8565,-9.9567,0.52503,4990,5297
-0.67712,-7.2765,-8.3508e-06,-0.67332,-7.275,4.5092e-05,1824,3962
-5.6268,-1.5756,-3.2263e-05,-5.4744,-1.5709,-3.2266e-05,2776,2777
-4.8841,-9.5908,2.95,-4.721,-9.5894,2.95,11226,11227
-5.0357,-9.5449,2.95,-5.0886,-9.4391,2.95,11225,11308
-5.2402,-9.2895,2.95,-5.3902,-9.1409,2.95,11384,11458
-6.4552,-9.6737,2.3922,-6.4339,-9.5244,2.367,8924,8927
-6.225,-1.8815,-3.5761e-05,-6.2236,-1.7298,-3.6268e-05,2725,2752
-3.5725,-10.123,2.4747,-3.5725,-10.123,2.625,9125,9451
-0.97612,-7.7266,-8.3822e-06,-0.97449,-7.7265,4.512e-05,1724,3843
-2.1761,-7.2759,-8.9458e-06,-2.1789,-7.275,4.9051e-05,1814,3952
-8.4758,-9.8252,-1.1477e-05,-8.4617,-9.8284,7.1932e-07,1080,3066
-5.3902,-9.1409,2.95,-5.5415,-8.9917,2.95,11458,11530
3.4282,-10.191,1.4296,3.4282,-10.206,1.5765,7245,7505
-6.4339,-9.074,2.3675,-6.4338,-8.9377,2.3677,8933,8935
-6.8563,-9.9567,0.6753,-6.8568,-9.9567,0.82705,5589,5949
-1.8802,-10.578,-2.7005e-05,-1.7549,-10.618,-2.7481e-05,886,887
0.22193,-9.5249,0.0001139,0.37421,-9.525,0.00010468,3208,3209
-4.8765,-1.5609,-3.2266e-05,-4.727,-1.5584,-3.2266e-05,2781,2782
-0.063504,-12.525,1.4244,-0.063504,-12.525,1.5745,7206,7471
-11.447,-9.8237,9.4771e-06,-11.311,-9.8248,9.0599e-06,3046,3047
-3.9115,-9.4382,2.95,-3.7626,-9.2875,2.95,11309,11385
-4.1187,-9.5807,2.95,-3.9115,-9.4382,2.95,11231,11309
-8.0834,-3.0786,-5.6471e-05,-8.0805,-2.9348,-5.7084e-05,2472,2503
-2.6268,-9.9914,2.377,-2.4703,-9.9958,2.3733,8880,8881
2.554,-7.7186,0.00012898,2.5531,-7.5666,0.00012875,3867,3906
-6.4338,-8.9377,2.3677,-6.4338,-8.7735,2.3671,8935,8937
-6.8568,-9.9567,0.82705,-6.857,-9.9567,0.97554,5949,6390
-8.3237,-9.6737,-1.1527e-05,-8.4676,-9.5279,6.5707e-07,1169,3186
-3.5725,-10.123,2.175,-3.5725,-10.123,2.3248,8565,8828
-3.2889,-9.9838,1.8755,-3.2882,-9.9838,2.0134,8078,8345
-6.4338,-8.2975,0.22535,-6.4338,-8.2975,0.37512,4679,5043
-3.7626,-9.2875,2.95,-3.6133,-9.1367,2.95,11385,11459
-5.1747,-1.5858,2.95,-4.8721,-1.5815,2.95,13398,13400
-6.857,-9.9567,0.97554,-6.8558,-9.9567,1.1269,6390,6756
3.4282,-10.206,2.023,3.4282,-10.206,2.1748,8300,8563
2.5549,-7.8706,0.00012919,2.4766,-7.724,0.00010149,3828,3866
-8.3237,-9.8247,-1.1493e-05,-8.3185,-9.8201,2.9229e-07,1081,3067
-8.3237,-9.6737,-1.1527e-05,-8.3185,-9.8201,2.9229e-07,1169,3067
-8.1682,-9.5246,-6.8639e-06,-8.3217,-9.3753,1.7881e-07,1250,3246
-3.5725,-10.123,2.025,-3.5725,-10.123,2.175,8302,8565
-4.276,-1.573,2.95,-4.127,-1.5708,2.95,13404,13405
3.4282,-10.206,1.5765,3.4282,-10.206,1.7238,7505,7768
-1.275,-7.2759,-8.536e-06,-1.1373,-7.2756,4.6286e-05,1820,3959
-3.5746,-13.063,2.4744,-3.5746,-13.063,2.6254,9073,9399
2.9159,-7.1065,-6.8545e-06,3.0624,-7.094,-6.8545e-06,1896,1897
-3.6133,-9.1367,2.95,-3.4642,-8.9856,2.95,11459,11531
-5.7697,-8.4741,2.95,-5.6462,-8.1655,2.95,11739,11872
-3.5459,-4.7201,2.95,-3.4434,-4.5286,2.95,12672,12701
-5.9239,-4.8763,-2.9005e-06,-5.9234,-4.7254,-2.6754e-06,2171,2191
2.4699,-9.9582,0.00010893,2.2834,-9.9937,0.22266,3041,4661
1.8607,-9.2234,0.00011277,1.5827,-9.0743,0.00010363,3337,3394
-6.8251,-8.4743,-4.1995e-06,-6.6702,-8.3515,-4.6598e-06,1597,1629
-3.5747,-10.574,2.9077,-3.5746,-10.424,2.9072,10858,10879
-0.063505,-12.525,1.1246,-0.063503,-12.526,1.276,6681,6944
-8.3242,-9.3742,-1.162e-05,-8.4676,-9.5279,6.5707e-07,1321,3186
-3.5724,-10.126,1.8678,-3.5725,-10.123,2.025,8035,8302
-2.4491,-10.105,2.35,-2.4703,-9.9958,2.3733,8829,8881
-8.7851,-8.3264,-3.0883e-05,-8.782,-8.3224,1.5497e-06,1621,3628
-8.0819,-9.6765,2.95,-8.0851,-9.5257,2.95,11131,11214
-7.8775,-1.4916,2.95,-7.7257,-1.4895,2.95,13414,13415
-12.044,-9.9555,0.52796,-12.043,-9.9555,0.67536,5262,5554
-3.2292,-8.475,2.9502,-3.2301,-8.325,2.9502,11740,11808
-5.6462,-8.1655,2.95,-5.5211,-7.9808,2.95,11872,11935
-8.2814,-4.0917,2.95,-8.4267,-3.9327,2.95,12761,12792
-3.5736,-6.9794,2.908,-3.5735,-6.8282,2.9079,12339,12360
1.7145,-8.9543,8.9216e-05,1.8533,-8.9593,4.5443e-05,3452,3453
-6.4338,-8.625,2.3671,-6.4338,-8.4771,2.3671,8939,8941
-6.8549,-9.9567,1.2751,-6.8549,-9.9567,1.4251,7019,7281
2.4753,-9.957,-3.4158e-05,2.4624,-9.8222,0.00011196,1050,3105
-0.37768,-7.5766,-8.1641e-06,-0.52718,-7.7256,4.393e-05,1753,3846
-11.594,-7.9484,2.3203,-11.59,-7.9487,2.4385,8947,9227
-8.6395,-9.8228,-1.5311e-05,-8.7728,-9.8239,1.7285e-06,1079,3064
-7.5772,-8.9249,-1.9881e-06,-7.4226,-8.772,-2.4373e-06,1487,1526
-3.6151,-5.036,0.91647,-3.5711,-5.0606,1.1248,6560,6875
-3.5726,-10.122,1.7247,-3.5724,-10.126,1.8678,7770,8035
-5.6238,-12.975,-1.7381e-05,-5.7741,-12.828,-1.7732e-05,403,429
-8.0294,-1.4936,2.95,-7.8775,-1.4916,2.95,13413,13414
-6.2245,-3.3732,-3.2912e-05,-6.2158,-3.5172,2.7035e-07,2413,4117
-5.1747,-1.7212,-3.211e-05,-5.1783,-1.6757,4.2543e-06,2759,4418
-2.4737,-8.0194,-8.8795e-06,-2.4772,-7.8772,-8.9191e-06,1681,1696
-2.8137,-2.0448,-3.1577e-05,-2.8143,-2.0113,0.22349,2715,4834
-4.4242,-6.226,-5.3612e-06,-4.4249,-6.0778,-5.0213e-06,2001,2021
-3.5708,-1.4843,1.2711,-3.5708,-1.4843,1.4218,7158,7420
-5.5211,-7.9808,2.95,-5.3739,-7.8275,2.95,11935,11989
-2.3489,-10.095,0.22537,-2.3489,-10.095,0.3751,4585,4952
-0.37551,-12.525,-3.2753e-05,-0.24115,-12.538,-3.3765e-05,506,507
-3.1733,-10.079,-2.1983e-05,-3.0721,-10.118,-2.2322e-05,952,953
-3.9773,-15.38,-1.0747e-05,-3.6739,-15.37,-1.1177e-05,65,67
-1.8751,-8.3253,4.6551e-05,-1.7268,-8.3248,4.6126e-05,3640,3641
0.3741,-9.8233,-2.9939e-05,0.37557,-9.8246,0.00010689,1127,3091
-6.4357,-8.2974,2.1749,-6.4347,-8.3196,2.335,8647,8943
2.9215,-10.078,-3.5008e-05,3.0683,-10.094,-3.5218e-05,960,961
-1.0655,-12.618,2.95,-1.1106,-12.509,2.95,10444,10473
-0.063505,-12.525,0.67526,-0.063504,-12.526,0.82605,5512,5837
-3.5728,-10.12,0.22514,-3.5728,-10.12,0.37533,4584,4951
-2.3489,-10.096,0.82557,-2.3489,-10.097,0.97752,5911,6352
2.772,-7.0725,2.7749,2.4798,-7.2669,2.9501,9887,12257
-3.5735,-6.8282,2.9079,-3.5736,-6.6773,2.9077,12360,12381
-8.9235,-9.8252,-2.4069e-05,-8.907,-9.8252,2.1254e-06,1077,3063
-8.775,-9.8239,-2.379e-05,-8.7728,-9.8239,1.7285e-06,1078,3064
-8.6395,-9.8228,-1.5311e-05,-8.6238,-9.8217,1.2821e-06,1079,3065
-4.2731,-1.8565,-3.1872e-05,-4.275,-1.7327,4.2039e-06,2738,4424
-3.5751,-11.17,2.9078,-3.5747,-11.021,2.9069,10757,10787
-8.3237,-9.8247,-1.1493e-05,-8.4617,-9.8284,7.1932e-07,1081,3066
-3.2891,-9.9838,1.2772,-3.2889,-9.9838,1.4255,7023,7285
-2.3489,-10.097,2.0251,-2.3489,-10.096,2.1749,8303,8566
2.4829,-9.094,8.3268e-05,2.5623,-9.1244,0.00013089,3400,3401
-3.9599,-10.199,-2.1636e-05,-3.8073,-10.194,-2.1217e-05,948,949
-6.4935,-4.8721,0.97388,-6.4919,-4.7253,0.97225,6562,6564
-6.4243,-6.2318,0.95931,-6.4337,-6.2806,1.1254,6527,6866
0.88508,-8.6462,0.3766,0.8855,-8.6465,0.51794,5035,5342
-11.473,-8.7808,-3.1233e-05,-11.468,-8.9229,9.4175e-06,1502,3402
-8.771,-9.2253,-3.0656e-05,-8.7578,-9.3711,1.5895e-06,1382,3243
-2.1766,-9.8241,-2.4222e-05,-2.3228,-9.8253,4.5303e-05,1110,3073
-8.9211,-9.0745,-3.069e-05,-8.9249,-8.9241,-3.0686e-05,1436,1481
-3.3606,-8.1688,2.9502,-3.4729,-7.9726,2.95,11873,11936
-11.01,-8.175,-3.1303e-05,-11.032,-8.1751,8.0466e-06,1637,3674
-0.077128,-9.3923,-2.9286e-05,0.069651,-9.4072,-2.9771e-05,1358,1359
-3.077,-7.2771,2.95,-2.7727,-7.2812,2.95,12220,12222
-6.4467,-4.8643,0.15001,-6.4471,-4.7221,0.15001,4790,4792
-0.34038,-11.723,0.075462,-0.39687,-11.65,0.074664,2922,2930
-2.3489,-10.096,1.5749,-2.3489,-10.097,1.7251,7508,7771
-6.4349,-8.2974,1.7246,-6.4349,-8.2974,1.8744,7852,8117
-6.4353,-8.2973,2.0144,-6.4357,-8.2974,2.1749,8384,8647
-5.8186,-7.3817,-4.9257e-06,-5.9231,-7.1277,-4.716e-06,1766,1849
-4.7255,-7.3873,2.95,-4.5751,-7.3868,2.95,12149,12150
-0.52786,-9.8236,-2.9024e-05,-0.3744,-9.8239,-2.9477e-05,1121,1122
-0.063557,-12.375,1.8745,-0.063555,-12.377,2.0255,8002,8269
3.4282,-10.206,1.2771,3.4282,-10.191,1.4296,6978,7245
-0.063556,-12.376,1.5747,-0.063555,-12.378,1.7251,7474,7737
-9.0749,-9.8289,-2.3943e-05,-9.0794,-9.8253,2.6623e-06,1076,3062
-8.4758,-9.8252,-1.1477e-05,-8.6238,-9.8217,1.2821e-06,1080,3065
-3.5726,-10.124,1.4328,-3.5726,-10.122,1.5759,7242,7507
1.4229,-9.8238,-3.2102e-05,1.2791,-9.823,0.00010592,1134,3097
-2.3489,-10.097,1.8752,-2.3489,-10.097,2.0251,8036,8303
3.4282,-10.206,1.871,3.4282,-10.206,2.023,8033,8300
-11.349,-8.1783,8.9407e-06,-11.218,-8.1752,8.6427e-06,3672,3673
-8.4752,-8.2002,2.95,-8.3297,-8.206,2.95,11864,11865
-8.9301,-8.7745,-3.0745e-05,-8.7864,-8.6256,-3.0783e-05,1519,1553
-3.4729,-7.9726,2.95,-3.6231,-7.823,2.95,11936,11990
-5.2268,-7.6746,2.95,-5.0798,-7.5216,2.95,12040,12093
-11.02,-9.8282,-2.4956e-05,-11.054,-9.8267,8.4043e-06,1063,3049
-2.2831,-11.136,-2.7164e-05,-2.4256,-10.975,-2.6355e-05,759,790
2.6253,-9.8387,-3.4212e-05,2.5664,-9.8273,0.00013208,1142,3106
-0.063555,-12.378,1.7251,-0.063557,-12.375,1.8745,7737,8002
-2.6272,-7.5768,-9.0543e-06,-2.6291,-7.7249,4.9482e-05,1738,3832
-0.2154,-8.0249,0.00010933,-0.065637,-8.0255,0.00010916,3766,3767
-6.5161,-4.8814,2.5036,-6.5129,-4.7238,2.5048,9320,9322
-6.4348,-8.2974,1.5748,-6.4349,-8.2974,1.7246,7589,7852
-6.8549,-9.9567,1.725,-6.8549,-9.9567,1.8751,7809,8074
-1.1263,-7.7269,-8.4321e-06,-1.1383,-7.7244,4.5547e-05,1723,3842
-7.9319,-9.9565,2.8602,-8.0779,-9.8248,2.95,10949,11042
-0.67572,-9.3736,-2.7493e-05,-0.68289,-9.265,-2.7233e-05,1354,1416
-3.2263,-2.9001,1.8137e-06,-3.0766,-2.8937,1.8352e-06,4232,4233
-4.5751,-7.3868,2.95,-4.425,-7.3846,2.95,12150,12151
-0.37551,-12.525,-3.2753e-05,-0.67634,-12.373,-3.1994e-05,506,533
-8.0814,-2.0527,-6.0797e-05,-8.1845,-1.8746,-2.4126e-05,2690,2723
-12.043,-9.9555,1.8747,-12.044,-9.9555,2.1727,8039,8569
-9.3634,-9.8264,3.4519e-06,-9.2335,-9.8246,3.0398e-06,3060,3061
-4.5753,-10.421,-2.2938e-05,-4.4265,-10.422,-2.2765e-05,900,901
-6.8549,-9.9567,1.8751,-6.8549,-9.9567,2.0249,8074,8341
-0.97596,-9.8233,-2.7701e-05,-0.8249,-9.8236,-2.8183e-05,1118,1119
-2.4766,-10.124,-2.4108e-05,-2.3641,-10.135,-2.4422e-05,957,958
-3.5728,-10.12,1.125,-3.5728,-10.12,1.275,6717,6980
-0.07339,-9.8257,0.00011014,0.076746,-9.8268,0.00011759,3088,3089
2.9247,-9.8648,-3.5133e-05,3.0704,-9.8771,-3.5803e-05,1144,1145
-3.6231,-7.823,2.95,-3.7739,-7.6729,2.95,11990,12041
-5.0798,-7.5216,2.95,-4.8816,-7.3871,2.95,12093,12148
-6.4342,-8.2976,1.2843,-6.4349,-8.2974,1.425,7062,7324
-6.4349,-8.2974,1.425,-6.4348,-8.2974,1.5748,7324,7589
-7.4327,-9.9566,2.5981,-7.7369,-9.9565,2.7397,9484,9776
-8.0779,-9.8248,2.95,-8.0819,-9.6765,2.95,11042,11131
-2.8804,-7.6803,-9.1506e-06,-3.0303,-7.5306,-9.1681e-06,1711,1735
-3.5748,-10.875,2.9073,-3.5747,-10.574,2.9077,10815,10858
-6.5152,-3.374,2.5037,-6.5183,-3.2197,2.5044,9340,9342
-3.6762,-6.676,2.95,-3.6762,-6.5241,2.95,12380,12401
-2.0257,-11.324,2.95,-2.0195,-11.181,2.95,10727,10758
-9.5217,-9.8257,-2.5739e-05,-9.6512,-9.8269,4.2617e-06,1073,3058
-11.016,-7.9571,1.4238,-11.006,-7.9575,1.5762,7326,7591
-3.5726,-10.274,2.1749,-3.5726,-10.274,2.3251,8562,8825
-6.2528,-8.3249,-6.1347e-06,-6.439,-8.282,0.075635,1632,3633
-5.623,-1.4646,-3.2187e-05,-5.4712,-1.4621,-3.2187e-05,2796,2797
0.67035,-8.6228,0.00010901,0.52573,-8.4719,0.00010889,3550,3600
-3.5747,-13.063,0.37451,-3.5745,-13.063,0.52552,4883,5191
-10.574,-9.8251,-2.5002e-05,-10.437,-9.8234,6.5471e-06,1066,3053
-2.9258,-2.0541,-2.3619e-05,-3.0779,-2.1704,1.5974e-06,2714,4359
-2.3274,-9.0728,-2.1951e-05,-2.3223,-9.0752,4.6505e-05,1455,3368
-0.22389,-7.4258,2.95,-0.07692,-7.2751,2.95,12179,12240
-2.9178,-7.4384,2.95,-2.6214,-7.2889,2.95,12161,12223
-3.0777,-7.4272,2.95,-3.3777,-7.2776,2.95,12160,12218
-3.676,-6.9795,2.95,-3.6762,-6.8282,2.95,12338,12359
-3.7739,-7.6729,2.95,-3.9239,-7.524,2.95,12041,12094
-3.5263,-3.6639,1.4901e-07,-3.6748,-3.5324,4.1464e-07,4112,4134
-7.2701,-5.1732,2.95,-7.1886,-5.173,2.95,12572,12573
0.22492,-7.5587,-7.9473e-06,0.21314,-7.5743,0.00011267,1757,3890
-2.0269,-9.8243,-2.4634e-05,-2.0255,-9.825,4.4485e-05,1111,3075
0.52081,-7.4256,2.95,0.22539,-7.2769,2.95,12184,12242
-2.7722,-7.7222,-9.0763e-06,-2.6291,-7.7249,4.9482e-05,1712,3832
-6.4694,-8.277,0.98376,-6.4304,-8.293,0.96533,6440,6441
3.0748,-7.0725,2.4729,3.0748,-7.0725,2.6265,9281,9598
-9.8234,-9.8235,-2.5564e-05,-9.8076,-9.8255,4.7386e-06,1071,3057
-3.5741,-5.0551,2.9103,-3.5459,-4.7201,2.95,12619,12672
-1.7271,-8.4754,4.5882e-05,-1.4367,-8.3258,4.54e-05,3585,3643
-6.5206,-2.7611,1.725,-6.5203,-2.7611,1.8733,7930,8195
-10.127,-9.8236,-2.5719e-05,-10.151,-9.8222,5.722e-06,1069,3055
-9.6734,-9.8243,-2.5791e-05,-9.6512,-9.8269,4.2617e-06,1072,3058
-4.7231,-1.5793,2.95,-4.4251,-1.5751,2.95,13401,13403
-3.5728,-10.12,0.98823,-3.5728,-10.12,1.125,6351,6717
-1.7268,-11.024,2.95,-1.5777,-11.024,2.95,10790,10791
-3.2894,-9.9838,0.67451,-3.2847,-9.9838,0.81631,5593,5955
-0.51651,-7.4203,2.9501,-0.22389,-7.4258,2.95,12177,12179
-10.136,-8.0522,2.95,-9.9789,-8.0611,2.95,11920,11921
0.69258,-7.4162,7.4248e-05,0.82632,-7.4205,4.7409e-05,3932,3933
-6.8554,-9.9567,2.1742,-6.8586,-9.9567,2.3051,8604,8872
2.0349,-8.2941,9.906e-05,2.1956,-8.3202,0.0001196,3666,3667
-1.2763,-9.3745,-2.5684e-05,-1.2737,-9.2257,4.3488e-05,1350,3316
-2.3489,-10.097,1.2749,-2.3489,-10.097,1.4251,6981,7243
-2.325,-7.4255,2.9501,-2.6214,-7.2889,2.95,12165,12223
-0.07692,-7.2751,2.95,0.075867,-7.2754,2.95,12240,12241
-5.8231,-15.813,-2.412e-05,-5.6184,-15.605,-3.8445e-06,29,35
-4.4166,-1.4655,-3.2278e-05,-4.2762,-1.4695,-3.2306e-05,2804,2805
-3.5564,-4.7226,-6.5982e-06,-3.4391,-4.3958,-4.2253e-06,2207,2248
-8.7756,-8.3226,2.95,-9.0695,-8.1738,2.95,11797,11863
-6.4337,-6.2807,2.1743,-6.4337,-6.2806,2.3249,8714,9012
-6.4337,-6.2807,2.0242,-6.4337,-6.2807,2.1743,8451,8714
-6.4337,-6.2806,1.8749,-6.4337,-6.2807,2.0242,8185,8451
-6.4337,-6.2805,1.7249,-6.4337,-6.2806,1.8749,7920,8185
-6.4337,-6.2808,1.5755,-6.4337,-6.2805,1.7249,7655,7920
-6.4337,-6.2806,1.1254,-6.4337,-6.2807,1.2748,6866,7128
-9.6734,-9.8243,-2.5791e-05,-9.8076,-9.8255,4.7386e-06,1072,3057
-6.4882,-8.296,0.80211,-6.4304,-8.293,0.96533,6008,6441
-6.8586,-9.9567,2.3051,-6.983,-9.9567,2.441,8872,9161
-8.0851,-9.5257,2.95,-8.0883,-9.3749,2.95,11214,11297
-5.672,-7.2297,-4.853e-06,-5.525,-7.0775,-4.7934e-06,1805,1852
-6.4338,-8.2975,0.67466,-6.4882,-8.296,0.80211,5638,6008
-3.5708,-1.4843,0.21627,-3.5708,-1.4843,0.36695,4845,5160
-5.4746,-12.072,-1.7996e-05,-5.4733,-11.921,-1.8537e-05,571,598
0.88671,-8.7764,0.51882,0.77353,-8.6474,0.67594,5341,5634
-3.5704,-13.283,-1.9763e-05,-3.5745,-13.063,0.22364,376,4505
-3.8249,-13.424,-1.784e-05,-3.974,-13.124,-1.6684e-05,355,393
-10.275,-9.8236,-2.5216e-05,-10.291,-9.8247,6.0797e-06,1068,3054
-10.275,-9.8236,-2.5216e-05,-10.151,-9.8222,5.722e-06,1068,3055
-3.5728,-10.12,0.52528,-3.5728,-10.12,0.67506,5258,5550
-11.473,-8.7808,-3.1233e-05,-11.472,-8.7727,9.4175e-06,1502,3456
-5.4744,-1.5709,-3.2266e-05,-5.3249,-1.5684,-3.2266e-05,2777,2778
-5.0251,-1.4546,-3.2187e-05,-4.8828,-1.4522,-3.2187e-05,2800,2801
-1.7271,-9.8242,-2.5502e-05,-1.5769,-9.8244,-2.5967e-05,1113,1114
-6.494,-3.8274,0.97482,-6.4915,-3.6765,0.97162,6576,6578
-1.5311,-12.037,2.95,-1.6744,-11.877,2.95,10562,10594
-1.572,-7.4256,2.9501,-1.1337,-7.4263,2.95,12170,12173
-2.0254,-7.4251,2.9501,-1.7301,-7.4259,2.9501,12167,12169
-0.39969,-11.766,0.45439,-0.39938,-11.675,0.45367,5230,5237
-3.4153,-4.2735,2.95,-3.3964,-4.1235,2.95,12760,12791
-11.154,-8.177,-3.1273e-05,-11.218,-8.1752,8.6427e-06,1636,3673
-2.3489,-10.095,0.075639,-2.3489,-10.095,0.22537,2964,4585
-3.4601,-9.8902,-2.0631e-05,-3.3601,-9.8402,-2.0787e-05,1101,1102
-6.4337,-6.2806,2.3249,-6.4343,-6.2453,2.4902,9012,9294
